Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Product,Quantity,Unit_Price,Sales,Profit,Region,State,Payment_Mode
ORD00520,16-02-2025,CUST0174,Customer_0031,Home & Kitchen,Coffee Maker,2.00,"? 1,156.77","? 2,313.54",? 366.03,West,Gujarat,Credit Card
ORD00521,12-06-2025,CUST0286,Customer_0178,Books,Cooking Book,2.00,? 954.94,"? 1,909.88",? 460.86,West,Gujarat,UPI
ORD00522,21-01-2025,CUST0249,Customer_0225,Beauty,Hair Dryer,2.00,? 739.14,"? 1,478.28",? 214.11,East,West Bengal,Cash on Delivery
ORD00523,28-08-2025,CUST0141,Customer_0284,Clothing,Jeans,5.00,"? 1,412.53","? 7,062.65",? 672.03,South,Karnataka,Credit Card
ORD00524,21-08-2025,CUST0001,Customer_0260,Beauty,Perfume,3.00,"? 1,422.77","? 4,268.31","? 1,030.39",South,Tamil Nadu,UPI
ORD00525,02-02-2025,CUST0276,Customer_0199,Books,Self Help Book,5.00,? 544.00,"? 2,720.00",? 531.20,East,West Bengal,Cash on Delivery
ORD00526,29-07-2025,CUST0165,Customer_0057,Books,Novel,5.00,? 617.16,"? 3,085.80",? 602.05,South,Karnataka,UPI
ORD00527,14-04-2025,CUST0055,Customer_0249,Electronics,Smart Watch,2.00,"? 10,545.17","? 21,090.34","? 2,145.43",South,Karnataka,Net Banking
ORD00528,30-10-2025,CUST0132,Customer_0026,Beauty,Moisturizer,5.00,"? 1,616.33","? 8,081.65","? 1,038.97",North,Uttar Pradesh,UPI
ORD00529,10-02-2025,CUST0240,Customer_0032,Electronics,Bluetooth Speaker,4.00,"? 11,176.64","? 44,706.56","? 9,064.90",North,Delhi,Cash on Delivery
ORD00530,21-01-2025,CUST0037,Customer_0156,Home & Kitchen,Coffee Maker,5.00,"? 1,778.44","? 8,892.20","? 2,559.29",West,Maharashtra,Net Banking
ORD00531,08-04-2025,CUST0099,Customer_0270,Electronics,Smart Watch,2.00,"? 6,614.10","? 13,228.20","? 2,717.15",West,Gujarat,Credit Card
ORD00532,23-10-2025,CUST0184,Customer_0235,Books,Cooking Book,1.00,"? 1,414.37","? 1,414.37",? 387.85,North,Rajasthan,Credit Card
ORD00533,22-03-2025,CUST0274,Customer_0227,Clothing,Hoodie,5.00,"? 1,380.04","? 6,900.20","? 1,922.03",North,Rajasthan,Net Banking
ORD00534,09-08-2025,CUST0166,Customer_0124,Home & Kitchen,Water Bottle,4.00,"? 4,644.06","? 18,576.24","? 3,715.95",East,West Bengal,Cash on Delivery
ORD00535,18-08-2025,CUST0204,Customer_0001,Books,Novel,3.00,"? 1,736.73","? 5,210.19","? 1,543.52",South,Tamil Nadu,Net Banking
ORD00536,24-04-2025,CUST0110,Customer_0162,Electronics,Wireless Headphones,3.00,? 575.54,"? 1,726.62",? 431.20,South,Karnataka,Debit Card
ORD00537,02-07-2025,CUST0080,Customer_0071,Books,Data Science Book,1.00,? 212.26,? 212.26,? 34.12,South,Karnataka,Net Banking
ORD00538,17-02-2025,CUST0293,Customer_0205,Clothing,Sneakers,3.00,"? 2,895.44","? 8,686.32","? 2,448.97",North,Delhi,UPI
ORD00539,20-12-2025,CUST0296,Customer_0049,Home & Kitchen,Water Bottle,2.00,"? 3,057.59","? 6,115.18","? 1,353.26",North,Uttar Pradesh,UPI
ORD00540,21-06-2025,CUST0179,Customer_0223,Books,Cooking Book,1.00,"? 1,437.20","? 1,437.20",? 409.10,North,Rajasthan,UPI
ORD00541,26-09-2025,CUST0022,Customer_0164,Clothing,Sneakers,4.00,? 473.21,"? 1,892.84",? 386.67,West,Maharashtra,Debit Card
ORD00542,21-07-2025,CUST0229,Customer_0295,Books,Children Book,2.00,? 233.36,? 466.72,? 46.59,North,Delhi,Cash on Delivery
ORD00543,12-02-2025,CUST0244,Customer_0293,Home & Kitchen,Coffee Maker,2.00,"? 1,010.09","? 2,020.18",? 405.24,North,Rajasthan,Debit Card
ORD00544,24-12-2025,CUST0067,Customer_0070,Electronics,Power Bank,5.00,"? 5,496.65","? 27,483.25","? 5,580.34",North,Rajasthan,Cash on Delivery
ORD00545,26-09-2025,CUST0127,Customer_0125,Beauty,Face Wash,5.00,"? 1,597.59","? 7,987.95","? 1,106.94",North,Delhi,Cash on Delivery
ORD00546,05-08-2025,CUST0188,Customer_0179,Home & Kitchen,Mixer Grinder,1.00,"? 4,112.55","? 4,112.55",? 619.20,West,Gujarat,Net Banking
ORD00547,12-11-2025,CUST0227,Customer_0075,Electronics,Power Bank,2.00,"? 11,858.00","? 23,716.00","? 2,131.43",South,Tamil Nadu,Credit Card
ORD00548,13-02-2025,CUST0058,Customer_0028,Clothing,Jeans,2.00,"? 2,724.75","? 5,449.50","? 1,573.64",East,West Bengal,Credit Card
ORD00549,26-02-2025,CUST0157,Customer_0231,Home & Kitchen,Cookware Set,3.00,"? 4,239.32","? 12,717.96","? 1,081.08",West,Maharashtra,Credit Card
ORD00550,13-05-2025,CUST0281,Customer_0248,Books,Children Book,2.00,"? 1,051.60","? 2,103.20",? 505.99,North,Delhi,Credit Card
ORD00551,27-09-2025,CUST0023,Customer_0131,Electronics,Smart Watch,5.00,"? 10,919.46","? 54,597.30","? 5,089.79",North,Rajasthan,Credit Card
ORD00552,05-01-2025,CUST0035,Customer_0199,Books,Data Science Book,1.00,? 917.19,? 917.19,? 207.15,South,Tamil Nadu,Debit Card
ORD00553,29-11-2025,CUST0198,Customer_0119,Electronics,Power Bank,3.00,"? 10,475.22","? 31,425.66","? 6,029.92",West,Maharashtra,UPI
ORD00554,06-04-2025,CUST0102,Customer_0257,Home & Kitchen,Cookware Set,5.00,"? 3,306.47","? 16,532.35","? 3,361.87",North,Uttar Pradesh,UPI
ORD00555,08-09-2025,CUST0202,Customer_0081,Electronics,Wireless Headphones,5.00,"? 4,006.67","? 20,033.35","? 3,131.04",North,Delhi,Debit Card
ORD00556,14-09-2025,CUST0142,Customer_0032,Home & Kitchen,Bedsheet,2.00,"? 5,976.97","? 11,953.94","? 3,267.12",South,Tamil Nadu,UPI
ORD00557,21-07-2025,CUST0071,Customer_0045,Books,Cooking Book,2.00,? 400.32,? 800.64,? 155.77,South,Tamil Nadu,Net Banking
ORD00558,07-08-2025,CUST0160,Customer_0169,Clothing,Kurta,2.00,"? 2,133.28","? 4,266.56",? 850.29,North,Rajasthan,Credit Card
ORD00559,28-12-2025,CUST0269,Customer_0070,Clothing,Kurta,2.00,"? 1,288.79","? 2,577.58",? 770.83,North,Delhi,Credit Card
ORD00560,30-09-2025,CUST0061,Customer_0095,Books,Data Science Book,3.00,? 261.89,? 785.67,? 207.96,South,Karnataka,Credit Card
ORD00561,05-06-2025,CUST0227,Customer_0141,Electronics,Smart Watch,4.00,"? 11,553.76","? 46,215.04","? 11,618.63",East,West Bengal,UPI
ORD00562,10-11-2025,CUST0137,Customer_0291,Clothing,Sneakers,1.00,"? 2,739.83","? 2,739.83",? 358.37,South,Karnataka,Credit Card
ORD00563,02-09-2025,CUST0069,Customer_0258,Clothing,Sneakers,3.00,? 554.32,"? 1,662.96",? 304.53,West,Maharashtra,Debit Card
ORD00564,25-03-2025,CUST0099,Customer_0116,Clothing,T-Shirt,4.00,"? 1,816.31","? 7,265.24","? 1,234.29",North,Rajasthan,UPI
ORD00565,14-04-2025,CUST0105,Customer_0034,Home & Kitchen,Mixer Grinder,2.00,"? 4,518.61","? 9,037.22","? 2,566.23",North,Rajasthan,Cash on Delivery
ORD00566,07-05-2025,CUST0219,Customer_0208,Books,Novel,3.00,"? 1,580.18","? 4,740.54","? 1,013.26",North,Uttar Pradesh,Cash on Delivery
ORD00567,20-10-2025,CUST0275,Customer_0269,Home & Kitchen,Coffee Maker,5.00,"? 5,650.05","? 28,250.25","? 5,495.88",North,Rajasthan,Cash on Delivery
ORD00568,22-07-2025,CUST0021,Customer_0286,Beauty,Perfume,2.00,"? 1,368.95","? 2,737.90",? 529.91,West,Maharashtra,UPI
ORD00569,05-06-2025,CUST0147,Customer_0237,Clothing,Jeans,4.00,"? 1,573.73","? 6,294.92","? 1,088.65",South,Tamil Nadu,Net Banking
ORD00570,20-08-2025,CUST0047,Customer_0257,Electronics,Wireless Headphones,4.00,"? 10,043.78","? 40,175.12","? 4,802.92",South,Karnataka,Net Banking
ORD00571,19-08-2025,CUST0013,Customer_0092,Books,Cooking Book,4.00,? 832.37,"? 3,329.48",? 698.76,South,Karnataka,Credit Card
ORD00572,29-11-2025,CUST0084,Customer_0064,Beauty,Face Wash,3.00,? 911.58,"? 2,734.74",? 287.47,West,Gujarat,Cash on Delivery
ORD00573,19-09-2025,CUST0082,Customer_0194,Home & Kitchen,Water Bottle,5.00,"? 4,316.85","? 21,584.25","? 3,534.07",West,Gujarat,Credit Card
ORD00574,02-04-2025,CUST0027,Customer_0215,Home & Kitchen,Bedsheet,2.00,"? 5,245.71","? 10,491.42","? 1,553.72",South,Karnataka,Cash on Delivery
ORD00575,14-04-2025,CUST0002,Customer_0130,Home & Kitchen,Coffee Maker,1.00,"? 5,416.62","? 5,416.62",? 979.87,South,Karnataka,Cash on Delivery
ORD00576,02-05-2025,CUST0112,Customer_0244,Books,Cooking Book,5.00,"? 1,606.46","? 8,032.30","? 1,367.36",West,Maharashtra,UPI
ORD00577,23-05-2025,CUST0286,Customer_0107,Books,Novel,2.00,"? 1,605.58","? 3,211.16",? 387.47,West,Maharashtra,UPI
ORD00578,08-12-2025,CUST0296,Customer_0153,Home & Kitchen,Bedsheet,2.00,"? 5,159.52","? 10,319.04","? 2,914.97",West,Maharashtra,UPI
ORD00579,26-05-2025,CUST0294,Customer_0288,Electronics,Smart Watch,2.00,"? 2,355.36","? 4,710.72","? 1,378.28",North,Rajasthan,Net Banking
ORD00580,15-06-2025,CUST0189,Customer_0195,Home & Kitchen,Coffee Maker,1.00,"? 4,668.94","? 4,668.94","? 1,152.56",West,Maharashtra,Net Banking
ORD00581,22-12-2025,CUST0141,Customer_0169,Electronics,USB Cable,4.00,"? 2,047.28","? 8,189.12","? 1,400.56",South,Tamil Nadu,Credit Card
ORD00582,19-11-2025,CUST0271,Customer_0045,Clothing,Kurta,1.00,"? 2,128.37","? 2,128.37",? 509.31,West,Maharashtra,Net Banking
ORD00583,13-05-2025,CUST0270,Customer_0295,Home & Kitchen,Water Bottle,5.00,"? 5,124.84","? 25,624.20","? 4,044.72",North,Rajasthan,Credit Card
ORD00584,12-09-2025,CUST0253,Customer_0093,Books,Children Book,5.00,"? 1,353.15","? 6,765.75",? 887.66,North,Uttar Pradesh,Debit Card
ORD00585,17-11-2025,CUST0061,Customer_0107,Clothing,Sneakers,1.00,? 376.76,? 376.76,? 112.94,West,Maharashtra,Cash on Delivery
ORD00586,23-11-2025,CUST0109,Customer_0006,Electronics,Smart Watch,3.00,"? 6,944.78","? 20,834.34","? 4,829.48",East,West Bengal,Debit Card
ORD00587,15-06-2025,CUST0004,Customer_0059,Electronics,Bluetooth Speaker,3.00,"? 6,326.93","? 18,980.79","? 2,943.91",South,Tamil Nadu,Net Banking
ORD00588,23-06-2025,CUST0246,Customer_0243,Books,Novel,2.00,? 470.13,? 940.26,? 208.78,West,Maharashtra,Cash on Delivery
ORD00589,25-08-2025,CUST0212,Customer_0029,Clothing,Sneakers,5.00,"? 3,166.97","? 15,834.85","? 2,309.60",North,Uttar Pradesh,Debit Card
ORD00590,19-06-2025,CUST0182,Customer_0034,Books,Self Help Book,2.00,"? 1,102.71","? 2,205.42",? 312.51,West,Maharashtra,UPI
ORD00591,20-10-2025,CUST0200,Customer_0096,Home & Kitchen,Water Bottle,5.00,"? 5,093.83","? 25,469.15","? 2,692.24",North,Rajasthan,Debit Card
ORD00592,12-09-2025,CUST0122,Customer_0191,Home & Kitchen,Cookware Set,3.00,"? 2,629.75","? 7,889.25","? 2,070.78",West,Maharashtra,Debit Card
ORD00593,20-01-2025,CUST0104,Customer_0048,Clothing,Kurta,2.00,? 659.14,"? 1,318.28",? 252.21,South,Tamil Nadu,Cash on Delivery
ORD00594,05-09-2025,CUST0269,Customer_0159,Books,Data Science Book,2.00,? 711.19,"? 1,422.38",? 158.63,South,Karnataka,UPI
ORD00595,24-08-2025,CUST0199,Customer_0268,Books,Novel,2.00,"? 1,345.54","? 2,691.08",? 217.72,South,Karnataka,UPI
ORD00596,24-01-2025,CUST0053,Customer_0267,Books,Data Science Book,3.00,? 920.35,"? 2,761.05",? 234.54,West,Gujarat,Debit Card
ORD00597,22-05-2025,CUST0273,Customer_0164,Clothing,Kurta,2.00,? 916.15,"? 1,832.30",? 417.12,East,West Bengal,Debit Card
ORD00598,15-11-2025,CUST0287,Customer_0264,Clothing,T-Shirt,3.00,? 666.27,"? 1,998.81",? 250.74,South,Karnataka,Debit Card
ORD00599,27-12-2025,CUST0146,Customer_0294,Books,Self Help Book,3.00,? 383.57,"? 1,150.71",? 135.42,East,West Bengal,Debit Card
ORD00600,08-03-2025,CUST0015,Customer_0242,Books,Novel,5.00,? 882.02,"? 4,410.10",? 455.58,East,West Bengal,UPI
ORD00601,02-11-2025,CUST0229,Customer_0183,Electronics,Bluetooth Speaker,4.00,"? 2,558.30","? 10,233.20","? 1,566.84",North,Rajasthan,Credit Card
ORD00602,17-02-2025,CUST0240,Customer_0050,Books,Cooking Book,4.00,"? 1,086.85","? 4,347.40",? 644.66,West,Gujarat,Cash on Delivery
ORD00603,12-11-2025,CUST0133,Customer_0187,Beauty,Perfume,2.00,? 487.75,? 975.50,? 117.39,North,Delhi,Debit Card
ORD00604,01-09-2025,CUST0058,Customer_0180,Home & Kitchen,Cookware Set,4.00,? 424.02,"? 1,696.08",? 307.79,North,Uttar Pradesh,Credit Card
ORD00605,18-09-2025,CUST0053,Customer_0208,Home & Kitchen,Coffee Maker,5.00,"? 3,554.40","? 17,772.00","? 2,695.86",East,West Bengal,UPI
ORD00606,03-05-2025,CUST0125,Customer_0281,Home & Kitchen,Mixer Grinder,4.00,"? 3,645.58","? 14,582.32","? 4,290.94",North,Uttar Pradesh,Cash on Delivery
ORD00607,30-10-2025,CUST0221,Customer_0223,Electronics,USB Cable,2.00,"? 9,860.03","? 19,720.06","? 4,993.35",East,West Bengal,Net Banking
ORD00608,31-12-2025,CUST0294,Customer_0250,Clothing,T-Shirt,1.00,"? 2,665.97","? 2,665.97",? 560.59,South,Karnataka,Cash on Delivery
ORD00609,27-07-2025,CUST0036,Customer_0056,Home & Kitchen,Water Bottle,4.00,"? 1,263.00","? 5,052.00","? 1,261.46",West,Gujarat,Cash on Delivery
ORD00610,13-03-2025,CUST0298,Customer_0001,Home & Kitchen,Mixer Grinder,1.00,? 770.56,? 770.56,? 173.68,North,Uttar Pradesh,Cash on Delivery
ORD00611,17-08-2025,CUST0101,Customer_0106,Books,Data Science Book,4.00,"? 1,165.69","? 4,662.76",? 680.49,South,Tamil Nadu,Debit Card
ORD00612,10-11-2025,CUST0262,Customer_0207,Beauty,Shampoo,1.00,"? 1,519.41","? 1,519.41",? 406.52,East,West Bengal,UPI
ORD00613,03-07-2025,CUST0057,Customer_0145,Home & Kitchen,Coffee Maker,1.00,"? 4,294.29","? 4,294.29",? 565.79,West,Maharashtra,Net Banking
ORD00614,11-08-2025,CUST0280,Customer_0109,Beauty,Shampoo,4.00,"? 1,104.18","? 4,416.72",? 814.76,East,West Bengal,Credit Card
ORD00615,20-03-2025,CUST0148,Customer_0065,Books,Self Help Book,3.00,"? 1,535.94","? 4,607.82",? 380.39,North,Rajasthan,UPI
ORD00616,11-03-2025,CUST0044,Customer_0071,Clothing,Kurta,4.00,"? 3,419.92","? 13,679.68","? 3,683.03",North,Uttar Pradesh,Net Banking
ORD00617,10-10-2025,CUST0231,Customer_0197,Beauty,Moisturizer,4.00,"? 1,347.13","? 5,388.52",? 698.69,South,Karnataka,Cash on Delivery
ORD00618,02-05-2025,CUST0257,Customer_0138,Books,Cooking Book,5.00,? 971.96,"? 4,859.80","? 1,379.43",West,Maharashtra,Net Banking
ORD00619,27-12-2025,CUST0189,Customer_0058,Home & Kitchen,Water Bottle,1.00,"? 3,516.86","? 3,516.86",? 653.92,West,Maharashtra,UPI
ORD00620,25-09-2025,CUST0046,Customer_0126,Clothing,Kurta,4.00,"? 1,954.24","? 7,816.96","? 1,709.93",South,Tamil Nadu,UPI
ORD00621,25-06-2025,CUST0274,Customer_0006,Books,Cooking Book,5.00,? 237.08,"? 1,185.40",? 213.24,South,Tamil Nadu,Cash on Delivery
ORD00622,31-05-2025,CUST0149,Customer_0086,Books,Novel,4.00,? 732.31,"? 2,929.24",? 682.25,East,West Bengal,Net Banking
ORD00623,24-10-2025,CUST0087,Customer_0294,Home & Kitchen,Coffee Maker,1.00,"? 3,868.48","? 3,868.48",? 868.05,South,Tamil Nadu,Debit Card
ORD00624,06-03-2025,CUST0259,Customer_0040,Books,Data Science Book,3.00,? 949.85,"? 2,849.55",? 385.98,West,Maharashtra,Net Banking
ORD00625,27-02-2025,CUST0090,Customer_0078,Home & Kitchen,Cookware Set,3.00,? 331.67,? 995.01,? 160.54,South,Tamil Nadu,Credit Card
ORD00626,28-09-2025,CUST0017,Customer_0176,Home & Kitchen,Coffee Maker,4.00,"? 1,289.65","? 5,158.60","? 1,510.52",North,Delhi,Net Banking
ORD00627,02-05-2025,CUST0226,Customer_0086,Clothing,Jeans,4.00,"? 2,765.18","? 11,060.72","? 2,290.75",North,Uttar Pradesh,Debit Card
ORD00628,26-08-2025,CUST0205,Customer_0244,Electronics,Bluetooth Speaker,1.00,"? 1,104.02","? 1,104.02",? 204.00,South,Tamil Nadu,Net Banking
ORD00629,16-03-2025,CUST0272,Customer_0223,Clothing,T-Shirt,4.00,"? 1,818.69","? 7,274.76","? 1,044.18",North,Rajasthan,Cash on Delivery
ORD00630,22-01-2025,CUST0050,Customer_0273,Beauty,Moisturizer,5.00,"? 1,754.76","? 8,773.80","? 2,547.56",East,West Bengal,Cash on Delivery
ORD00631,20-02-2025,CUST0131,Customer_0300,Books,Cooking Book,3.00,? 596.04,"? 1,788.12",? 324.44,South,Tamil Nadu,Credit Card
ORD00632,20-12-2025,CUST0093,Customer_0161,Books,Children Book,5.00,? 706.72,"? 3,533.60",? 290.91,North,Delhi,UPI
ORD00633,23-02-2025,CUST0229,Customer_0180,Electronics,Smart Watch,4.00,"? 1,623.54","? 6,494.16","? 1,555.71",West,Maharashtra,Debit Card
ORD00634,30-01-2025,CUST0112,Customer_0063,Clothing,T-Shirt,1.00,"? 2,282.07","? 2,282.07",? 225.94,West,Maharashtra,Net Banking
ORD00635,05-04-2025,CUST0057,Customer_0095,Clothing,Hoodie,5.00,"? 2,870.24","? 14,351.20","? 2,078.13",North,Rajasthan,UPI
ORD00636,08-12-2025,CUST0166,Customer_0132,Beauty,Shampoo,4.00,"? 1,776.72","? 7,106.88","? 1,789.23",South,Tamil Nadu,Debit Card
ORD00637,31-01-2025,CUST0133,Customer_0136,Electronics,Smart Watch,4.00,"? 4,325.53","? 17,302.12","? 3,061.20",North,Rajasthan,Cash on Delivery
ORD00638,25-02-2025,CUST0074,Customer_0277,Clothing,Kurta,2.00,"? 2,365.55","? 4,731.10",? 605.79,North,Rajasthan,UPI
ORD00639,06-02-2025,CUST0293,Customer_0129,Beauty,Perfume,1.00,? 231.92,? 231.92,? 19.51,South,Tamil Nadu,Cash on Delivery
ORD00640,17-05-2025,CUST0078,Customer_0169,Clothing,Kurta,1.00,"? 2,426.74","? 2,426.74",? 500.93,West,Maharashtra,Net Banking
ORD00641,05-02-2025,CUST0277,Customer_0116,Beauty,Face Wash,4.00,"? 1,099.19","? 4,396.76",? 723.59,North,Uttar Pradesh,Cash on Delivery
ORD00642,25-07-2025,CUST0029,Customer_0047,Electronics,Bluetooth Speaker,3.00,"? 8,341.11","? 25,023.33","? 4,945.06",East,West Bengal,Debit Card
ORD00643,01-04-2025,CUST0284,Customer_0021,Electronics,Power Bank,3.00,"? 7,949.61","? 23,848.83","? 5,374.61",North,Uttar Pradesh,Debit Card
ORD00644,20-11-2025,CUST0225,Customer_0098,Beauty,Shampoo,3.00,"? 1,293.28","? 3,879.84",? 340.86,West,Gujarat,UPI
ORD00645,04-10-2025,CUST0158,Customer_0256,Books,Children Book,4.00,? 791.47,"? 3,165.88",? 925.35,North,Delhi,Cash on Delivery
ORD00646,22-01-2025,CUST0208,Customer_0061,Electronics,Smart Watch,3.00,"? 1,144.63","? 3,433.89",? 884.44,West,Maharashtra,Net Banking
ORD00647,06-02-2025,CUST0019,Customer_0073,Beauty,Perfume,5.00,? 697.52,"? 3,487.60",? 780.67,South,Karnataka,Cash on Delivery
ORD00648,08-03-2025,CUST0008,Customer_0089,Books,Novel,2.00,"? 1,307.14","? 2,614.28",? 729.45,West,Maharashtra,UPI
ORD00649,24-02-2025,CUST0059,Customer_0255,Beauty,Hair Dryer,5.00,? 300.30,"? 1,501.50",? 384.11,South,Karnataka,Credit Card
ORD00650,14-12-2025,CUST0206,Customer_0167,Electronics,Wireless Headphones,4.00,"? 4,379.45","? 17,517.80","? 5,162.28",North,Delhi,Net Banking
ORD00651,20-04-2025,CUST0024,Customer_0089,Books,Data Science Book,3.00,"? 1,530.10","? 4,590.30",? 431.07,South,Karnataka,Debit Card
ORD00652,11-10-2025,CUST0085,Customer_0225,Clothing,Jeans,2.00,"? 2,528.15","? 5,056.30","? 1,434.21",North,Rajasthan,UPI
ORD00653,22-03-2025,CUST0009,Customer_0250,Clothing,T-Shirt,5.00,"? 1,503.62","? 7,518.10",? 611.95,West,Gujarat,Credit Card
ORD00654,01-09-2025,CUST0065,Customer_0106,Electronics,Smart Watch,4.00,"? 8,475.29","? 33,901.16","? 7,484.08",South,Tamil Nadu,Net Banking
ORD00655,09-11-2025,CUST0020,Customer_0093,Beauty,Perfume,2.00,"? 2,354.51","? 4,709.02","? 1,010.80",North,Rajasthan,UPI
ORD00656,01-05-2025,CUST0099,Customer_0061,Home & Kitchen,Water Bottle,4.00,? 276.28,"? 1,105.12",? 325.89,East,West Bengal,Net Banking
ORD00657,04-12-2025,CUST0107,Customer_0142,Home & Kitchen,Coffee Maker,4.00,"? 4,679.40","? 18,717.60","? 2,295.12",North,Delhi,Credit Card
ORD00658,23-01-2025,CUST0028,Customer_0187,Beauty,Moisturizer,2.00,? 525.44,"? 1,050.88",? 132.53,North,Uttar Pradesh,Debit Card
ORD00659,27-01-2025,CUST0276,Customer_0091,Home & Kitchen,Mixer Grinder,1.00,? 850.42,? 850.42,? 214.99,North,Uttar Pradesh,Cash on Delivery
ORD00660,16-08-2025,CUST0297,Customer_0167,Books,Cooking Book,1.00,"? 1,626.88","? 1,626.88",? 201.29,West,Gujarat,Debit Card
ORD00661,02-05-2025,CUST0212,Customer_0103,Clothing,Kurta,3.00,"? 1,028.90","? 3,086.70",? 852.24,West,Gujarat,UPI
ORD00662,16-03-2025,CUST0111,Customer_0233,Beauty,Shampoo,1.00,"? 2,242.65","? 2,242.65",? 370.51,North,Uttar Pradesh,Credit Card
ORD00663,14-04-2025,CUST0172,Customer_0066,Beauty,Face Wash,3.00,"? 2,442.56","? 7,327.68","? 1,702.12",North,Delhi,UPI
ORD00664,23-08-2025,CUST0215,Customer_0088,Home & Kitchen,Bedsheet,1.00,"? 5,147.00","? 5,147.00",? 660.71,South,Karnataka,Debit Card
ORD00665,23-10-2025,CUST0284,Customer_0118,Books,Novel,5.00,"? 1,644.20","? 8,221.00","? 1,402.28",South,Karnataka,Net Banking
ORD00666,25-08-2025,CUST0143,Customer_0008,Beauty,Perfume,5.00,"? 1,262.70","? 6,313.50","? 1,527.61",North,Delhi,Credit Card
ORD00667,30-10-2025,CUST0077,Customer_0294,Clothing,T-Shirt,4.00,"? 2,154.29","? 8,617.16","? 1,481.37",East,West Bengal,UPI
ORD00668,29-09-2025,CUST0202,Customer_0246,Electronics,Wireless Headphones,5.00,? 886.64,"? 4,433.20",? 795.92,North,Uttar Pradesh,Credit Card
ORD00669,09-03-2025,CUST0184,Customer_0152,Electronics,Smart Watch,4.00,"? 11,424.24","? 45,696.96","? 10,166.70",West,Maharashtra,UPI
ORD00670,24-08-2025,CUST0293,Customer_0299,Electronics,Wireless Headphones,3.00,"? 2,360.73","? 7,082.19","? 2,087.92",North,Uttar Pradesh,Cash on Delivery
ORD00671,09-07-2025,CUST0238,Customer_0001,Clothing,T-Shirt,2.00,"? 2,827.55","? 5,655.10",? 931.24,North,Rajasthan,Debit Card
ORD00672,19-05-2025,CUST0278,Customer_0295,Books,Self Help Book,3.00,? 852.74,"? 2,558.22",? 647.98,West,Maharashtra,UPI
ORD00673,12-12-2025,CUST0187,Customer_0027,Books,Novel,1.00,? 999.32,? 999.32,? 164.14,East,West Bengal,Cash on Delivery
ORD00674,28-11-2025,CUST0287,Customer_0035,Books,Children Book,3.00,? 754.61,"? 2,263.83",? 534.39,West,Maharashtra,Credit Card
ORD00675,29-11-2025,CUST0245,Customer_0298,Clothing,Jeans,2.00,"? 2,026.83","? 4,053.66",? 995.98,East,West Bengal,Credit Card
ORD00676,05-08-2025,CUST0142,Customer_0028,Home & Kitchen,Coffee Maker,3.00,"? 3,145.50","? 9,436.50","? 1,528.89",East,West Bengal,Cash on Delivery
ORD00677,14-12-2025,CUST0273,Customer_0150,Beauty,Perfume,4.00,"? 1,818.09","? 7,272.36","? 1,575.26",West,Gujarat,UPI
ORD00678,02-04-2025,CUST0148,Customer_0040,Clothing,T-Shirt,1.00,? 556.55,? 556.55,? 64.70,North,Uttar Pradesh,UPI
ORD00679,24-09-2025,CUST0012,Customer_0151,Clothing,Kurta,2.00,"? 3,099.98","? 6,199.96","? 1,818.49",North,Uttar Pradesh,Net Banking
ORD00680,27-11-2025,CUST0011,Customer_0150,Clothing,Jeans,3.00,"? 1,644.42","? 4,933.26",? 462.98,North,Uttar Pradesh,Credit Card
ORD00681,02-12-2025,CUST0168,Customer_0249,Books,Children Book,4.00,"? 1,104.86","? 4,419.44","? 1,000.95",East,West Bengal,Net Banking
ORD00682,09-03-2025,CUST0157,Customer_0088,Books,Data Science Book,4.00,? 651.74,"? 2,606.96",? 338.62,North,Uttar Pradesh,Debit Card
ORD00683,22-08-2025,CUST0086,Customer_0083,Home & Kitchen,Water Bottle,2.00,"? 2,280.45","? 4,560.90",? 651.09,West,Maharashtra,Credit Card
ORD00684,12-06-2025,CUST0295,Customer_0065,Clothing,Kurta,2.00,? 674.14,"? 1,348.28",? 185.10,South,Karnataka,Credit Card
ORD00685,17-03-2025,CUST0191,Customer_0230,Clothing,Sneakers,3.00,"? 3,429.67","? 10,289.01","? 3,031.17",West,Maharashtra,Net Banking
ORD00686,13-09-2025,CUST0075,Customer_0235,Home & Kitchen,Bedsheet,1.00,"? 2,576.23","? 2,576.23",? 294.54,West,Gujarat,Net Banking
ORD00687,29-05-2025,CUST0294,Customer_0076,Books,Children Book,3.00,? 931.95,"? 2,795.85",? 671.79,East,West Bengal,Cash on Delivery
ORD00688,13-03-2025,CUST0283,Customer_0060,Home & Kitchen,Bedsheet,4.00,"? 5,426.00","? 21,704.00","? 1,854.72",West,Gujarat,Net Banking
ORD00689,29-01-2025,CUST0100,Customer_0299,Clothing,Sneakers,3.00,? 595.94,"? 1,787.82",? 230.40,North,Uttar Pradesh,Debit Card
ORD00690,17-08-2025,CUST0045,Customer_0263,Clothing,Kurta,1.00,"? 2,022.92","? 2,022.92",? 248.37,West,Maharashtra,Debit Card
ORD00691,07-08-2025,CUST0190,Customer_0198,Books,Data Science Book,3.00,? 805.97,"? 2,417.91",? 199.92,West,Maharashtra,Debit Card
ORD00692,14-02-2025,CUST0111,Customer_0228,Home & Kitchen,Cookware Set,4.00,"? 5,277.23","? 21,108.92","? 5,421.00",South,Tamil Nadu,Debit Card
